ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,bytes,packets,start,duration,label,ip.proto,ip.len,frame.time
172.28.0.12,169.254.169.254,,,60244,53,74,1,2024-03-27 01:05:13.304999,0,ndtv,17,60,2024-03-27 01:05:13.304999
172.28.0.12,169.254.169.254,,,45586,53,74,1,2024-03-27 01:05:13.305240,0,ndtv,17,60,2024-03-27 01:05:13.305240
169.254.169.254,172.28.0.12,,,53,60244,208,1,2024-03-27 01:05:13.305725,0,ndtv,17,194,2024-03-27 01:05:13.305725
169.254.169.254,172.28.0.12,,,53,45586,163,1,2024-03-27 01:05:13.305811,0,ndtv,17,149,2024-03-27 01:05:13.305811
172.28.0.12,169.254.169.254,,,37579,53,82,1,2024-03-27 01:03:49.881289,0,washingtonpost,17,68,2024-03-27 01:03:49.881289
172.28.0.12,169.254.169.254,,,38157,53,82,1,2024-03-27 01:03:49.881663,0,washingtonpost,17,68,2024-03-27 01:03:49.881663
169.254.169.254,172.28.0.12,,,53,38157,162,1,2024-03-27 01:03:49.882105,0,washingtonpost,17,148,2024-03-27 01:03:49.882105
169.254.169.254,172.28.0.12,,,53,37579,204,1,2024-03-27 01:03:49.920089,0,washingtonpost,17,190,2024-03-27 01:03:49.920089
172.28.0.12,96.17.212.241,52544,443,,,74,1,2024-03-27 01:03:49.920700,0,washingtonpost,6,60,2024-03-27 01:03:49.920700
96.17.212.241,172.28.0.12,443,52544,,,74,1,2024-03-27 01:03:49.935637,0,washingtonpost,6,60,2024-03-27 01:03:49.935637
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:49.935685,0,washingtonpost,6,52,2024-03-27 01:03:49.935685
172.28.0.12,96.17.212.241,52544,443,,,583,1,2024-03-27 01:03:50.134125,0,washingtonpost,6,569,2024-03-27 01:03:50.134125
96.17.212.241,172.28.0.12,443,52544,,,66,1,2024-03-27 01:03:50.148678,0,washingtonpost,6,52,2024-03-27 01:03:50.148678
96.17.212.241,172.28.0.12,443,52544,,,2962,1,2024-03-27 01:03:50.150123,0,washingtonpost,6,2948,2024-03-27 01:03:50.150123
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:50.150156,0,washingtonpost,6,52,2024-03-27 01:03:50.150156
96.17.212.241,172.28.0.12,443,52544,,,1178,1,2024-03-27 01:03:50.150125,0,washingtonpost,6,1164,2024-03-27 01:03:50.150125
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:50.150165,0,washingtonpost,6,52,2024-03-27 01:03:50.150165
172.28.0.12,96.17.212.241,52544,443,,,146,1,2024-03-27 01:03:50.152810,0,washingtonpost,6,132,2024-03-27 01:03:50.152810
172.28.0.12,96.17.212.241,52544,443,,,112,1,2024-03-27 01:03:50.153029,0,washingtonpost,6,98,2024-03-27 01:03:50.153029
172.28.0.12,96.17.212.241,52544,443,,,115,1,2024-03-27 01:03:50.153071,0,washingtonpost,6,101,2024-03-27 01:03:50.153071
172.28.0.12,96.17.212.241,52544,443,,,101,1,2024-03-27 01:03:50.153088,0,washingtonpost,6,87,2024-03-27 01:03:50.153088
172.28.0.12,96.17.212.241,52544,443,,,133,1,2024-03-27 01:03:50.153136,0,washingtonpost,6,119,2024-03-27 01:03:50.153136
96.17.212.241,172.28.0.12,443,52544,,,353,1,2024-03-27 01:03:50.167415,0,washingtonpost,6,339,2024-03-27 01:03:50.167415
96.17.212.241,172.28.0.12,443,52544,,,353,1,2024-03-27 01:03:50.167504,0,washingtonpost,6,339,2024-03-27 01:03:50.167504
96.17.212.241,172.28.0.12,443,52544,,,66,1,2024-03-27 01:03:50.167592,0,washingtonpost,6,52,2024-03-27 01:03:50.167592
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:50.168804,0,washingtonpost,6,52,2024-03-27 01:03:50.168804
96.17.212.241,172.28.0.12,443,52544,,,127,1,2024-03-27 01:03:50.177897,0,washingtonpost,6,113,2024-03-27 01:03:50.177897
96.17.212.241,172.28.0.12,443,52544,,,97,1,2024-03-27 01:03:50.177899,0,washingtonpost,6,83,2024-03-27 01:03:50.177899
172.28.0.12,96.17.212.241,52544,443,,,97,1,2024-03-27 01:03:50.178686,0,washingtonpost,6,83,2024-03-27 01:03:50.178686
96.17.212.241,172.28.0.12,443,52544,,,66,1,2024-03-27 01:03:50.238389,0,washingtonpost,6,52,2024-03-27 01:03:50.238389
96.17.212.241,172.28.0.12,443,52544,,,1448,1,2024-03-27 01:03:59.217801,0,washingtonpost,6,1434,2024-03-27 01:03:59.217801
96.17.212.241,172.28.0.12,443,52544,,,2962,1,2024-03-27 01:03:59.217806,0,washingtonpost,6,2948,2024-03-27 01:03:59.217806
96.17.212.241,172.28.0.12,443,52544,,,2962,1,2024-03-27 01:03:59.217808,0,washingtonpost,6,2948,2024-03-27 01:03:59.217808
96.17.212.241,172.28.0.12,443,52544,,,2962,1,2024-03-27 01:03:59.217809,0,washingtonpost,6,2948,2024-03-27 01:03:59.217809
96.17.212.241,172.28.0.12,443,52544,,,2962,1,2024-03-27 01:03:59.217811,0,washingtonpost,6,2948,2024-03-27 01:03:59.217811
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.217895,0,washingtonpost,6,52,2024-03-27 01:03:59.217895
96.17.212.241,172.28.0.12,443,52544,,,2962,1,2024-03-27 01:03:59.222130,0,washingtonpost,6,2948,2024-03-27 01:03:59.222130
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.222156,0,washingtonpost,6,52,2024-03-27 01:03:59.222156
96.17.212.241,172.28.0.12,443,52544,,,2962,1,2024-03-27 01:03:59.226627,0,washingtonpost,6,2948,2024-03-27 01:03:59.226627
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.226654,0,washingtonpost,6,52,2024-03-27 01:03:59.226654
96.17.212.241,172.28.0.12,443,52544,,,2962,1,2024-03-27 01:03:59.231120,0,washingtonpost,6,2948,2024-03-27 01:03:59.231120
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.231147,0,washingtonpost,6,52,2024-03-27 01:03:59.231147
96.17.212.241,172.28.0.12,443,52544,,,2962,1,2024-03-27 01:03:59.235647,0,washingtonpost,6,2948,2024-03-27 01:03:59.235647
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.235675,0,washingtonpost,6,52,2024-03-27 01:03:59.235675
96.17.212.241,172.28.0.12,443,52544,,,2962,1,2024-03-27 01:03:59.240178,0,washingtonpost,6,2948,2024-03-27 01:03:59.240178
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.240207,0,washingtonpost,6,52,2024-03-27 01:03:59.240207
96.17.212.241,172.28.0.12,443,52544,,,1514,1,2024-03-27 01:03:59.245319,0,washingtonpost,6,1500,2024-03-27 01:03:59.245319
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.245356,0,washingtonpost,6,52,2024-03-27 01:03:59.245356
96.17.212.241,172.28.0.12,443,52544,,,2962,1,2024-03-27 01:03:59.245321,0,washingtonpost,6,2948,2024-03-27 01:03:59.245321
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.245383,0,washingtonpost,6,52,2024-03-27 01:03:59.245383
96.17.212.241,172.28.0.12,443,52544,,,2962,1,2024-03-27 01:03:59.246715,0,washingtonpost,6,2948,2024-03-27 01:03:59.246715
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.246738,0,washingtonpost,6,52,2024-03-27 01:03:59.246738
96.17.212.241,172.28.0.12,443,52544,,,2962,1,2024-03-27 01:03:59.247597,0,washingtonpost,6,2948,2024-03-27 01:03:59.247597
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.247623,0,washingtonpost,6,52,2024-03-27 01:03:59.247623
96.17.212.241,172.28.0.12,443,52544,,,2962,1,2024-03-27 01:03:59.248786,0,washingtonpost,6,2948,2024-03-27 01:03:59.248786
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.248808,0,washingtonpost,6,52,2024-03-27 01:03:59.248808
96.17.212.241,172.28.0.12,443,52544,,,2962,1,2024-03-27 01:03:59.249957,0,washingtonpost,6,2948,2024-03-27 01:03:59.249957
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.249977,0,washingtonpost,6,52,2024-03-27 01:03:59.249977
96.17.212.241,172.28.0.12,443,52544,,,2962,1,2024-03-27 01:03:59.251146,0,washingtonpost,6,2948,2024-03-27 01:03:59.251146
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.251168,0,washingtonpost,6,52,2024-03-27 01:03:59.251168
96.17.212.241,172.28.0.12,443,52544,,,2962,1,2024-03-27 01:03:59.252309,0,washingtonpost,6,2948,2024-03-27 01:03:59.252309
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.252334,0,washingtonpost,6,52,2024-03-27 01:03:59.252334
96.17.212.241,172.28.0.12,443,52544,,,2962,1,2024-03-27 01:03:59.253508,0,washingtonpost,6,2948,2024-03-27 01:03:59.253508
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.253530,0,washingtonpost,6,52,2024-03-27 01:03:59.253530
96.17.212.241,172.28.0.12,443,52544,,,1514,1,2024-03-27 01:03:59.254727,0,washingtonpost,6,1500,2024-03-27 01:03:59.254727
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.254753,0,washingtonpost,6,52,2024-03-27 01:03:59.254753
96.17.212.241,172.28.0.12,443,52544,,,2962,1,2024-03-27 01:03:59.255245,0,washingtonpost,6,2948,2024-03-27 01:03:59.255245
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.255266,0,washingtonpost,6,52,2024-03-27 01:03:59.255266
96.17.212.241,172.28.0.12,443,52544,,,2962,1,2024-03-27 01:03:59.256458,0,washingtonpost,6,2948,2024-03-27 01:03:59.256458
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.256483,0,washingtonpost,6,52,2024-03-27 01:03:59.256483
96.17.212.241,172.28.0.12,443,52544,,,2962,1,2024-03-27 01:03:59.257632,0,washingtonpost,6,2948,2024-03-27 01:03:59.257632
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.257651,0,washingtonpost,6,52,2024-03-27 01:03:59.257651
96.17.212.241,172.28.0.12,443,52544,,,2962,1,2024-03-27 01:03:59.258799,0,washingtonpost,6,2948,2024-03-27 01:03:59.258799
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.258821,0,washingtonpost,6,52,2024-03-27 01:03:59.258821
96.17.212.241,172.28.0.12,443,52544,,,2962,1,2024-03-27 01:03:59.260009,0,washingtonpost,6,2948,2024-03-27 01:03:59.260009
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.260033,0,washingtonpost,6,52,2024-03-27 01:03:59.260033
96.17.212.241,172.28.0.12,443,52544,,,1514,1,2024-03-27 01:03:59.261345,0,washingtonpost,6,1500,2024-03-27 01:03:59.261345
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.261372,0,washingtonpost,6,52,2024-03-27 01:03:59.261372
96.17.212.241,172.28.0.12,443,52544,,,1514,1,2024-03-27 01:03:59.261390,0,washingtonpost,6,1500,2024-03-27 01:03:59.261390
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.261405,0,washingtonpost,6,52,2024-03-27 01:03:59.261405
96.17.212.241,172.28.0.12,443,52544,,,2962,1,2024-03-27 01:03:59.262340,0,washingtonpost,6,2948,2024-03-27 01:03:59.262340
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.262369,0,washingtonpost,6,52,2024-03-27 01:03:59.262369
96.17.212.241,172.28.0.12,443,52544,,,2962,1,2024-03-27 01:03:59.263529,0,washingtonpost,6,2948,2024-03-27 01:03:59.263529
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.263554,0,washingtonpost,6,52,2024-03-27 01:03:59.263554
96.17.212.241,172.28.0.12,443,52544,,,2962,1,2024-03-27 01:03:59.264690,0,washingtonpost,6,2948,2024-03-27 01:03:59.264690
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.264719,0,washingtonpost,6,52,2024-03-27 01:03:59.264719
96.17.212.241,172.28.0.12,443,52544,,,2962,1,2024-03-27 01:03:59.265851,0,washingtonpost,6,2948,2024-03-27 01:03:59.265851
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.265873,0,washingtonpost,6,52,2024-03-27 01:03:59.265873
96.17.212.241,172.28.0.12,443,52544,,,2962,1,2024-03-27 01:03:59.266777,0,washingtonpost,6,2948,2024-03-27 01:03:59.266777
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.266799,0,washingtonpost,6,52,2024-03-27 01:03:59.266799
96.17.212.241,172.28.0.12,443,52544,,,2962,1,2024-03-27 01:03:59.267740,0,washingtonpost,6,2948,2024-03-27 01:03:59.267740
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.267762,0,washingtonpost,6,52,2024-03-27 01:03:59.267762
96.17.212.241,172.28.0.12,443,52544,,,2962,1,2024-03-27 01:03:59.268535,0,washingtonpost,6,2948,2024-03-27 01:03:59.268535
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.268559,0,washingtonpost,6,52,2024-03-27 01:03:59.268559
96.17.212.241,172.28.0.12,443,52544,,,2962,1,2024-03-27 01:03:59.269283,0,washingtonpost,6,2948,2024-03-27 01:03:59.269283
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.269304,0,washingtonpost,6,52,2024-03-27 01:03:59.269304
96.17.212.241,172.28.0.12,443,52544,,,2962,1,2024-03-27 01:03:59.270016,0,washingtonpost,6,2948,2024-03-27 01:03:59.270016
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.270035,0,washingtonpost,6,52,2024-03-27 01:03:59.270035
96.17.212.241,172.28.0.12,443,52544,,,1514,1,2024-03-27 01:03:59.271045,0,washingtonpost,6,1500,2024-03-27 01:03:59.271045
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.271061,0,washingtonpost,6,52,2024-03-27 01:03:59.271061
96.17.212.241,172.28.0.12,443,52544,,,1514,1,2024-03-27 01:03:59.271077,0,washingtonpost,6,1500,2024-03-27 01:03:59.271077
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.271085,0,washingtonpost,6,52,2024-03-27 01:03:59.271085
96.17.212.241,172.28.0.12,443,52544,,,2962,1,2024-03-27 01:03:59.271352,0,washingtonpost,6,2948,2024-03-27 01:03:59.271352
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.271367,0,washingtonpost,6,52,2024-03-27 01:03:59.271367
96.17.212.241,172.28.0.12,443,52544,,,4410,1,2024-03-27 01:03:59.272215,0,washingtonpost,6,4396,2024-03-27 01:03:59.272215
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.272236,0,washingtonpost,6,52,2024-03-27 01:03:59.272236
96.17.212.241,172.28.0.12,443,52544,,,4410,1,2024-03-27 01:03:59.272929,0,washingtonpost,6,4396,2024-03-27 01:03:59.272929
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.272949,0,washingtonpost,6,52,2024-03-27 01:03:59.272949
96.17.212.241,172.28.0.12,443,52544,,,2962,1,2024-03-27 01:03:59.274148,0,washingtonpost,6,2948,2024-03-27 01:03:59.274148
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.274167,0,washingtonpost,6,52,2024-03-27 01:03:59.274167
96.17.212.241,172.28.0.12,443,52544,,,1514,1,2024-03-27 01:03:59.274181,0,washingtonpost,6,1500,2024-03-27 01:03:59.274181
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.274188,0,washingtonpost,6,52,2024-03-27 01:03:59.274188
96.17.212.241,172.28.0.12,443,52544,,,1514,1,2024-03-27 01:03:59.274941,0,washingtonpost,6,1500,2024-03-27 01:03:59.274941
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.274953,0,washingtonpost,6,52,2024-03-27 01:03:59.274953
96.17.212.241,172.28.0.12,443,52544,,,4410,1,2024-03-27 01:03:59.275075,0,washingtonpost,6,4396,2024-03-27 01:03:59.275075
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.275084,0,washingtonpost,6,52,2024-03-27 01:03:59.275084
96.17.212.241,172.28.0.12,443,52544,,,4410,1,2024-03-27 01:03:59.275770,0,washingtonpost,6,4396,2024-03-27 01:03:59.275770
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.275784,0,washingtonpost,6,52,2024-03-27 01:03:59.275784
96.17.212.241,172.28.0.12,443,52544,,,1514,1,2024-03-27 01:03:59.276555,0,washingtonpost,6,1500,2024-03-27 01:03:59.276555
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.276571,0,washingtonpost,6,52,2024-03-27 01:03:59.276571
96.17.212.241,172.28.0.12,443,52544,,,2962,1,2024-03-27 01:03:59.276601,0,washingtonpost,6,2948,2024-03-27 01:03:59.276601
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.276612,0,washingtonpost,6,52,2024-03-27 01:03:59.276612
96.17.212.241,172.28.0.12,443,52544,,,4410,1,2024-03-27 01:03:59.277255,0,washingtonpost,6,4396,2024-03-27 01:03:59.277255
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.277273,0,washingtonpost,6,52,2024-03-27 01:03:59.277273
96.17.212.241,172.28.0.12,443,52544,,,2962,1,2024-03-27 01:03:59.278042,0,washingtonpost,6,2948,2024-03-27 01:03:59.278042
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.278060,0,washingtonpost,6,52,2024-03-27 01:03:59.278060
96.17.212.241,172.28.0.12,443,52544,,,1514,1,2024-03-27 01:03:59.278077,0,washingtonpost,6,1500,2024-03-27 01:03:59.278077
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.278083,0,washingtonpost,6,52,2024-03-27 01:03:59.278083
96.17.212.241,172.28.0.12,443,52544,,,4410,1,2024-03-27 01:03:59.278767,0,washingtonpost,6,4396,2024-03-27 01:03:59.278767
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.278782,0,washingtonpost,6,52,2024-03-27 01:03:59.278782
96.17.212.241,172.28.0.12,443,52544,,,4410,1,2024-03-27 01:03:59.279629,0,washingtonpost,6,4396,2024-03-27 01:03:59.279629
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.279647,0,washingtonpost,6,52,2024-03-27 01:03:59.279647
96.17.212.241,172.28.0.12,443,52544,,,1514,1,2024-03-27 01:03:59.279662,0,washingtonpost,6,1500,2024-03-27 01:03:59.279662
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.279668,0,washingtonpost,6,52,2024-03-27 01:03:59.279668
96.17.212.241,172.28.0.12,443,52544,,,5858,1,2024-03-27 01:03:59.280198,0,washingtonpost,6,5844,2024-03-27 01:03:59.280198
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.280217,0,washingtonpost,6,52,2024-03-27 01:03:59.280217
96.17.212.241,172.28.0.12,443,52544,,,2962,1,2024-03-27 01:03:59.281141,0,washingtonpost,6,2948,2024-03-27 01:03:59.281141
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.281160,0,washingtonpost,6,52,2024-03-27 01:03:59.281160
96.17.212.241,172.28.0.12,443,52544,,,2962,1,2024-03-27 01:03:59.281177,0,washingtonpost,6,2948,2024-03-27 01:03:59.281177
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.281184,0,washingtonpost,6,52,2024-03-27 01:03:59.281184
96.17.212.241,172.28.0.12,443,52544,,,5858,1,2024-03-27 01:03:59.281894,0,washingtonpost,6,5844,2024-03-27 01:03:59.281894
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.281916,0,washingtonpost,6,52,2024-03-27 01:03:59.281916
96.17.212.241,172.28.0.12,443,52544,,,2962,1,2024-03-27 01:03:59.282810,0,washingtonpost,6,2948,2024-03-27 01:03:59.282810
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.282832,0,washingtonpost,6,52,2024-03-27 01:03:59.282832
96.17.212.241,172.28.0.12,443,52544,,,2962,1,2024-03-27 01:03:59.282851,0,washingtonpost,6,2948,2024-03-27 01:03:59.282851
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.282865,0,washingtonpost,6,52,2024-03-27 01:03:59.282865
96.17.212.241,172.28.0.12,443,52544,,,5858,1,2024-03-27 01:03:59.283509,0,washingtonpost,6,5844,2024-03-27 01:03:59.283509
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.283534,0,washingtonpost,6,52,2024-03-27 01:03:59.283534
96.17.212.241,172.28.0.12,443,52544,,,2962,1,2024-03-27 01:03:59.284356,0,washingtonpost,6,2948,2024-03-27 01:03:59.284356
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.284379,0,washingtonpost,6,52,2024-03-27 01:03:59.284379
96.17.212.241,172.28.0.12,443,52544,,,5858,1,2024-03-27 01:03:59.284808,0,washingtonpost,6,5844,2024-03-27 01:03:59.284808
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.284827,0,washingtonpost,6,52,2024-03-27 01:03:59.284827
96.17.212.241,172.28.0.12,443,52544,,,5858,1,2024-03-27 01:03:59.285562,0,washingtonpost,6,5844,2024-03-27 01:03:59.285562
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.285594,0,washingtonpost,6,52,2024-03-27 01:03:59.285594
96.17.212.241,172.28.0.12,443,52544,,,7306,1,2024-03-27 01:03:59.286326,0,washingtonpost,6,7292,2024-03-27 01:03:59.286326
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.286349,0,washingtonpost,6,52,2024-03-27 01:03:59.286349
96.17.212.241,172.28.0.12,443,52544,,,7306,1,2024-03-27 01:03:59.287251,0,washingtonpost,6,7292,2024-03-27 01:03:59.287251
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.287274,0,washingtonpost,6,52,2024-03-27 01:03:59.287274
96.17.212.241,172.28.0.12,443,52544,,,7306,1,2024-03-27 01:03:59.288175,0,washingtonpost,6,7292,2024-03-27 01:03:59.288175
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.288199,0,washingtonpost,6,52,2024-03-27 01:03:59.288199
96.17.212.241,172.28.0.12,443,52544,,,7306,1,2024-03-27 01:03:59.289200,0,washingtonpost,6,7292,2024-03-27 01:03:59.289200
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.289224,0,washingtonpost,6,52,2024-03-27 01:03:59.289224
96.17.212.241,172.28.0.12,443,52544,,,7306,1,2024-03-27 01:03:59.289920,0,washingtonpost,6,7292,2024-03-27 01:03:59.289920
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.289944,0,washingtonpost,6,52,2024-03-27 01:03:59.289944
96.17.212.241,172.28.0.12,443,52544,,,10202,1,2024-03-27 01:03:59.290924,0,washingtonpost,6,10188,2024-03-27 01:03:59.290924
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.290948,0,washingtonpost,6,52,2024-03-27 01:03:59.290948
96.17.212.241,172.28.0.12,443,52544,,,8754,1,2024-03-27 01:03:59.291848,0,washingtonpost,6,8740,2024-03-27 01:03:59.291848
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.291875,0,washingtonpost,6,52,2024-03-27 01:03:59.291875
96.17.212.241,172.28.0.12,443,52544,,,8754,1,2024-03-27 01:03:59.292711,0,washingtonpost,6,8740,2024-03-27 01:03:59.292711
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.292733,0,washingtonpost,6,52,2024-03-27 01:03:59.292733
96.17.212.241,172.28.0.12,443,52544,,,8754,1,2024-03-27 01:03:59.293643,0,washingtonpost,6,8740,2024-03-27 01:03:59.293643
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.293665,0,washingtonpost,6,52,2024-03-27 01:03:59.293665
96.17.212.241,172.28.0.12,443,52544,,,4410,1,2024-03-27 01:03:59.294712,0,washingtonpost,6,4396,2024-03-27 01:03:59.294712
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.294733,0,washingtonpost,6,52,2024-03-27 01:03:59.294733
96.17.212.241,172.28.0.12,443,52544,,,5858,1,2024-03-27 01:03:59.294750,0,washingtonpost,6,5844,2024-03-27 01:03:59.294750
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.294763,0,washingtonpost,6,52,2024-03-27 01:03:59.294763
96.17.212.241,172.28.0.12,443,52544,,,4410,1,2024-03-27 01:03:59.295175,0,washingtonpost,6,4396,2024-03-27 01:03:59.295175
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.295194,0,washingtonpost,6,52,2024-03-27 01:03:59.295194
96.17.212.241,172.28.0.12,443,52544,,,11650,1,2024-03-27 01:03:59.295554,0,washingtonpost,6,11636,2024-03-27 01:03:59.295554
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.295575,0,washingtonpost,6,52,2024-03-27 01:03:59.295575
96.17.212.241,172.28.0.12,443,52544,,,11650,1,2024-03-27 01:03:59.296508,0,washingtonpost,6,11636,2024-03-27 01:03:59.296508
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.296530,0,washingtonpost,6,52,2024-03-27 01:03:59.296530
96.17.212.241,172.28.0.12,443,52544,,,13098,1,2024-03-27 01:03:59.297733,0,washingtonpost,6,13084,2024-03-27 01:03:59.297733
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.297757,0,washingtonpost,6,52,2024-03-27 01:03:59.297757
96.17.212.241,172.28.0.12,443,52544,,,13098,1,2024-03-27 01:03:59.298439,0,washingtonpost,6,13084,2024-03-27 01:03:59.298439
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.298465,0,washingtonpost,6,52,2024-03-27 01:03:59.298465
96.17.212.241,172.28.0.12,443,52544,,,13098,1,2024-03-27 01:03:59.299389,0,washingtonpost,6,13084,2024-03-27 01:03:59.299389
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.299414,0,washingtonpost,6,52,2024-03-27 01:03:59.299414
96.17.212.241,172.28.0.12,443,52544,,,614,1,2024-03-27 01:03:59.300188,0,washingtonpost,6,600,2024-03-27 01:03:59.300188
96.17.212.241,172.28.0.12,443,52544,,,14546,1,2024-03-27 01:03:59.300285,0,washingtonpost,6,14532,2024-03-27 01:03:59.300285
172.28.0.12,96.17.212.241,52544,443,,,66,1,2024-03-27 01:03:59.300306,0,washingtonpost,6,52,2024-03-27 01:03:59.300306
