address_a,address_b,port_a,port_b,bytes,packets,start,duration,label,ip.proto,ip.len,frame.time
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.892789,0,abcnetau,6,1500,2024-03-25 05:38:21.892789
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.892793,0,abcnetau,6,1500,2024-03-25 05:38:21.892793
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.892797,0,abcnetau,6,1500,2024-03-25 05:38:21.892797
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.892801,0,abcnetau,6,1500,2024-03-25 05:38:21.892801
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.892806,0,abcnetau,6,1500,2024-03-25 05:38:21.892806
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.892810,0,abcnetau,6,1500,2024-03-25 05:38:21.892810
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.892815,0,abcnetau,6,1500,2024-03-25 05:38:21.892815
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.892820,0,abcnetau,6,1500,2024-03-25 05:38:21.892820
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.892825,0,abcnetau,6,1500,2024-03-25 05:38:21.892825
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.892829,0,abcnetau,6,1500,2024-03-25 05:38:21.892829
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.892834,0,abcnetau,6,1500,2024-03-25 05:38:21.892834
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.892838,0,abcnetau,6,1500,2024-03-25 05:38:21.892838
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.892843,0,abcnetau,6,1500,2024-03-25 05:38:21.892843
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.892847,0,abcnetau,6,1500,2024-03-25 05:38:21.892847
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.892850,0,abcnetau,6,1500,2024-03-25 05:38:21.892850
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.892854,0,abcnetau,6,1500,2024-03-25 05:38:21.892854
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.892858,0,abcnetau,6,1500,2024-03-25 05:38:21.892858
23.51.48.120,192.168.1.54,443,51947,1084,1,2024-03-25 05:38:21.892863,0,abcnetau,6,1070,2024-03-25 05:38:21.892863
192.168.1.54,23.51.48.120,51947,443,66,1,2024-03-25 05:38:21.893021,0,abcnetau,6,52,2024-03-25 05:38:21.893021
192.168.1.54,23.51.48.120,51947,443,66,1,2024-03-25 05:38:21.893113,0,abcnetau,6,52,2024-03-25 05:38:21.893113
192.168.1.54,23.51.48.120,51947,443,66,1,2024-03-25 05:38:21.893434,0,abcnetau,6,52,2024-03-25 05:38:21.893434
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.898312,0,abcnetau,6,1500,2024-03-25 05:38:21.898312
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.898319,0,abcnetau,6,1500,2024-03-25 05:38:21.898319
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.898323,0,abcnetau,6,1500,2024-03-25 05:38:21.898323
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.898327,0,abcnetau,6,1500,2024-03-25 05:38:21.898327
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.898331,0,abcnetau,6,1500,2024-03-25 05:38:21.898331
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.898336,0,abcnetau,6,1500,2024-03-25 05:38:21.898336
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.898340,0,abcnetau,6,1500,2024-03-25 05:38:21.898340
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.898344,0,abcnetau,6,1500,2024-03-25 05:38:21.898344
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.898348,0,abcnetau,6,1500,2024-03-25 05:38:21.898348
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.898352,0,abcnetau,6,1500,2024-03-25 05:38:21.898352
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.898356,0,abcnetau,6,1500,2024-03-25 05:38:21.898356
23.51.48.120,192.168.1.54,443,51947,544,1,2024-03-25 05:38:21.898361,0,abcnetau,6,530,2024-03-25 05:38:21.898361
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.898365,0,abcnetau,6,1500,2024-03-25 05:38:21.898365
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.898369,0,abcnetau,6,1500,2024-03-25 05:38:21.898369
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.898373,0,abcnetau,6,1500,2024-03-25 05:38:21.898373
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.898377,0,abcnetau,6,1500,2024-03-25 05:38:21.898377
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.898381,0,abcnetau,6,1500,2024-03-25 05:38:21.898381
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.898385,0,abcnetau,6,1500,2024-03-25 05:38:21.898385
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.898389,0,abcnetau,6,1500,2024-03-25 05:38:21.898389
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.898393,0,abcnetau,6,1500,2024-03-25 05:38:21.898393
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.898397,0,abcnetau,6,1500,2024-03-25 05:38:21.898397
23.51.48.120,192.168.1.54,443,51947,354,1,2024-03-25 05:38:21.898401,0,abcnetau,6,340,2024-03-25 05:38:21.898401
192.168.1.54,23.51.48.120,51947,443,66,1,2024-03-25 05:38:21.898574,0,abcnetau,6,52,2024-03-25 05:38:21.898574
192.168.1.54,23.51.48.120,51947,443,66,1,2024-03-25 05:38:21.898683,0,abcnetau,6,52,2024-03-25 05:38:21.898683
192.168.1.54,23.51.48.120,51947,443,66,1,2024-03-25 05:38:21.898913,0,abcnetau,6,52,2024-03-25 05:38:21.898913
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.904143,0,abcnetau,6,1500,2024-03-25 05:38:21.904143
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.904157,0,abcnetau,6,1500,2024-03-25 05:38:21.904157
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.904160,0,abcnetau,6,1500,2024-03-25 05:38:21.904160
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.904162,0,abcnetau,6,1500,2024-03-25 05:38:21.904162
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.904165,0,abcnetau,6,1500,2024-03-25 05:38:21.904165
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.904167,0,abcnetau,6,1500,2024-03-25 05:38:21.904167
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.904169,0,abcnetau,6,1500,2024-03-25 05:38:21.904169
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.904172,0,abcnetau,6,1500,2024-03-25 05:38:21.904172
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.904175,0,abcnetau,6,1500,2024-03-25 05:38:21.904175
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.904177,0,abcnetau,6,1500,2024-03-25 05:38:21.904177
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.904179,0,abcnetau,6,1500,2024-03-25 05:38:21.904179
23.51.48.120,192.168.1.54,443,51947,544,1,2024-03-25 05:38:21.904181,0,abcnetau,6,530,2024-03-25 05:38:21.904181
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.904184,0,abcnetau,6,1500,2024-03-25 05:38:21.904184
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.904186,0,abcnetau,6,1500,2024-03-25 05:38:21.904186
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.904189,0,abcnetau,6,1500,2024-03-25 05:38:21.904189
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.904191,0,abcnetau,6,1500,2024-03-25 05:38:21.904191
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.904193,0,abcnetau,6,1500,2024-03-25 05:38:21.904193
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.904196,0,abcnetau,6,1500,2024-03-25 05:38:21.904196
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.904198,0,abcnetau,6,1500,2024-03-25 05:38:21.904198
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.904200,0,abcnetau,6,1500,2024-03-25 05:38:21.904200
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.904202,0,abcnetau,6,1500,2024-03-25 05:38:21.904202
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.904205,0,abcnetau,6,1500,2024-03-25 05:38:21.904205
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.904207,0,abcnetau,6,1500,2024-03-25 05:38:21.904207
23.51.48.120,192.168.1.54,443,51947,606,1,2024-03-25 05:38:21.904209,0,abcnetau,6,592,2024-03-25 05:38:21.904209
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.904212,0,abcnetau,6,1500,2024-03-25 05:38:21.904212
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.904214,0,abcnetau,6,1500,2024-03-25 05:38:21.904214
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.904217,0,abcnetau,6,1500,2024-03-25 05:38:21.904217
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.904219,0,abcnetau,6,1500,2024-03-25 05:38:21.904219
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.904222,0,abcnetau,6,1500,2024-03-25 05:38:21.904222
192.168.1.54,23.51.48.120,51947,443,66,1,2024-03-25 05:38:21.904369,0,abcnetau,6,52,2024-03-25 05:38:21.904369
192.168.1.54,23.51.48.120,51947,443,66,1,2024-03-25 05:38:21.904468,0,abcnetau,6,52,2024-03-25 05:38:21.904468
192.168.1.54,23.51.48.120,51947,443,66,1,2024-03-25 05:38:21.904522,0,abcnetau,6,52,2024-03-25 05:38:21.904522
192.168.1.54,23.51.48.120,51947,443,66,1,2024-03-25 05:38:21.904845,0,abcnetau,6,52,2024-03-25 05:38:21.904845
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.905514,0,abcnetau,6,1500,2024-03-25 05:38:21.905514
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.905519,0,abcnetau,6,1500,2024-03-25 05:38:21.905519
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.905521,0,abcnetau,6,1500,2024-03-25 05:38:21.905521
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.905524,0,abcnetau,6,1500,2024-03-25 05:38:21.905524
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.905526,0,abcnetau,6,1500,2024-03-25 05:38:21.905526
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.905529,0,abcnetau,6,1500,2024-03-25 05:38:21.905529
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.905532,0,abcnetau,6,1500,2024-03-25 05:38:21.905532
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.905534,0,abcnetau,6,1500,2024-03-25 05:38:21.905534
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.905537,0,abcnetau,6,1500,2024-03-25 05:38:21.905537
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.905540,0,abcnetau,6,1500,2024-03-25 05:38:21.905540
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.905542,0,abcnetau,6,1500,2024-03-25 05:38:21.905542
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.905544,0,abcnetau,6,1500,2024-03-25 05:38:21.905544
192.168.1.54,23.51.48.120,51947,443,66,1,2024-03-25 05:38:21.905688,0,abcnetau,6,52,2024-03-25 05:38:21.905688
192.168.1.54,23.51.48.120,51947,443,66,1,2024-03-25 05:38:21.905981,0,abcnetau,6,52,2024-03-25 05:38:21.905981
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.907384,0,abcnetau,6,1500,2024-03-25 05:38:21.907384
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.907389,0,abcnetau,6,1500,2024-03-25 05:38:21.907389
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.907392,0,abcnetau,6,1500,2024-03-25 05:38:21.907392
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.907394,0,abcnetau,6,1500,2024-03-25 05:38:21.907394
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.907397,0,abcnetau,6,1500,2024-03-25 05:38:21.907397
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.907399,0,abcnetau,6,1500,2024-03-25 05:38:21.907399
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.907402,0,abcnetau,6,1500,2024-03-25 05:38:21.907402
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.907404,0,abcnetau,6,1500,2024-03-25 05:38:21.907404
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.907407,0,abcnetau,6,1500,2024-03-25 05:38:21.907407
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.907409,0,abcnetau,6,1500,2024-03-25 05:38:21.907409
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.907411,0,abcnetau,6,1500,2024-03-25 05:38:21.907411
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.907413,0,abcnetau,6,1500,2024-03-25 05:38:21.907413
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.907416,0,abcnetau,6,1500,2024-03-25 05:38:21.907416
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.907418,0,abcnetau,6,1500,2024-03-25 05:38:21.907418
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.907421,0,abcnetau,6,1500,2024-03-25 05:38:21.907421
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.907424,0,abcnetau,6,1500,2024-03-25 05:38:21.907424
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.907426,0,abcnetau,6,1500,2024-03-25 05:38:21.907426
192.168.1.54,23.51.48.120,51947,443,66,1,2024-03-25 05:38:21.907620,0,abcnetau,6,52,2024-03-25 05:38:21.907620
192.168.1.54,23.51.48.120,51947,443,66,1,2024-03-25 05:38:21.908087,0,abcnetau,6,52,2024-03-25 05:38:21.908087
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.909008,0,abcnetau,6,1500,2024-03-25 05:38:21.909008
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.909014,0,abcnetau,6,1500,2024-03-25 05:38:21.909014
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.909018,0,abcnetau,6,1500,2024-03-25 05:38:21.909018
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.909022,0,abcnetau,6,1500,2024-03-25 05:38:21.909022
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.909026,0,abcnetau,6,1500,2024-03-25 05:38:21.909026
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.909030,0,abcnetau,6,1500,2024-03-25 05:38:21.909030
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.909034,0,abcnetau,6,1500,2024-03-25 05:38:21.909034
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.909038,0,abcnetau,6,1500,2024-03-25 05:38:21.909038
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.909043,0,abcnetau,6,1500,2024-03-25 05:38:21.909043
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.909047,0,abcnetau,6,1500,2024-03-25 05:38:21.909047
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.909051,0,abcnetau,6,1500,2024-03-25 05:38:21.909051
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.909055,0,abcnetau,6,1500,2024-03-25 05:38:21.909055
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.909059,0,abcnetau,6,1500,2024-03-25 05:38:21.909059
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.909063,0,abcnetau,6,1500,2024-03-25 05:38:21.909063
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.909067,0,abcnetau,6,1500,2024-03-25 05:38:21.909067
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.909071,0,abcnetau,6,1500,2024-03-25 05:38:21.909071
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.909075,0,abcnetau,6,1500,2024-03-25 05:38:21.909075
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.909079,0,abcnetau,6,1500,2024-03-25 05:38:21.909079
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.909083,0,abcnetau,6,1500,2024-03-25 05:38:21.909083
23.51.48.120,192.168.1.54,443,51947,1514,1,2024-03-25 05:38:21.909087,0,abcnetau,6,1500,2024-03-25 05:38:21.909087
23.51.48.120,192.168.1.54,443,51947,785,1,2024-03-25 05:38:21.909091,0,abcnetau,6,771,2024-03-25 05:38:21.909091
192.168.1.54,23.51.48.120,51947,443,66,1,2024-03-25 05:38:21.909567,0,abcnetau,6,52,2024-03-25 05:38:21.909567
192.168.1.54,23.51.48.120,51947,443,90,1,2024-03-25 05:38:21.910041,0,abcnetau,6,76,2024-03-25 05:38:21.910041
192.168.1.54,23.51.48.120,51947,443,66,1,2024-03-25 05:38:21.911893,0,abcnetau,6,52,2024-03-25 05:38:21.911893
23.51.48.120,192.168.1.54,443,51947,90,1,2024-03-25 05:38:21.916052,0,abcnetau,6,76,2024-03-25 05:38:21.916052
23.51.48.120,192.168.1.54,443,51947,66,1,2024-03-25 05:38:21.916056,0,abcnetau,6,52,2024-03-25 05:38:21.916056
192.168.1.54,23.51.48.120,51947,443,54,1,2024-03-25 05:38:21.916125,0,abcnetau,6,40,2024-03-25 05:38:21.916125
192.168.1.54,23.51.48.120,51947,443,54,1,2024-03-25 05:38:21.916147,0,abcnetau,6,40,2024-03-25 05:38:21.916147
23.51.48.120,192.168.1.54,443,51947,66,1,2024-03-25 05:38:21.918004,0,abcnetau,6,52,2024-03-25 05:38:21.918004
192.168.1.54,23.51.48.120,51947,443,54,1,2024-03-25 05:38:21.918064,0,abcnetau,6,40,2024-03-25 05:38:21.918064
192.168.1.54,23.51.48.120,51948,443,78,1,2024-03-25 05:38:22.930745,0,abcnetau,6,64,2024-03-25 05:38:22.930745
23.51.48.120,192.168.1.54,443,51948,74,1,2024-03-25 05:38:22.937699,0,abcnetau,6,60,2024-03-25 05:38:22.937699
192.168.1.54,23.51.48.120,51948,443,66,1,2024-03-25 05:38:22.937846,0,abcnetau,6,52,2024-03-25 05:38:22.937846
192.168.1.54,23.51.48.120,51948,443,390,1,2024-03-25 05:38:22.938065,0,abcnetau,6,376,2024-03-25 05:38:22.938065
23.51.48.120,192.168.1.54,443,51948,66,1,2024-03-25 05:38:22.949554,0,abcnetau,6,52,2024-03-25 05:38:22.949554
23.51.48.120,192.168.1.54,443,51948,1514,1,2024-03-25 05:38:22.949569,0,abcnetau,6,1500,2024-03-25 05:38:22.949569
23.51.48.120,192.168.1.54,443,51948,1514,1,2024-03-25 05:38:22.949573,0,abcnetau,6,1500,2024-03-25 05:38:22.949573
23.51.48.120,192.168.1.54,443,51948,1266,1,2024-03-25 05:38:22.949576,0,abcnetau,6,1252,2024-03-25 05:38:22.949576
23.51.48.120,192.168.1.54,443,51948,162,1,2024-03-25 05:38:22.949580,0,abcnetau,6,148,2024-03-25 05:38:22.949580
192.168.1.54,23.51.48.120,51948,443,66,1,2024-03-25 05:38:22.949731,0,abcnetau,6,52,2024-03-25 05:38:22.949731
192.168.1.54,23.51.48.120,51948,443,66,1,2024-03-25 05:38:22.950742,0,abcnetau,6,52,2024-03-25 05:38:22.950742
192.168.1.54,23.51.48.120,51948,443,72,1,2024-03-25 05:38:22.950779,0,abcnetau,6,58,2024-03-25 05:38:22.950779
192.168.1.54,23.51.48.120,51948,443,124,1,2024-03-25 05:38:22.950796,0,abcnetau,6,110,2024-03-25 05:38:22.950796
192.168.1.54,23.51.48.120,51948,443,152,1,2024-03-25 05:38:22.950878,0,abcnetau,6,138,2024-03-25 05:38:22.950878
192.168.1.54,23.51.48.120,51948,443,128,1,2024-03-25 05:38:22.950915,0,abcnetau,6,114,2024-03-25 05:38:22.950915
23.51.48.120,192.168.1.54,443,51948,66,1,2024-03-25 05:38:22.956119,0,abcnetau,6,52,2024-03-25 05:38:22.956119
23.51.48.120,192.168.1.54,443,51948,337,1,2024-03-25 05:38:22.956129,0,abcnetau,6,323,2024-03-25 05:38:22.956129
23.51.48.120,192.168.1.54,443,51948,337,1,2024-03-25 05:38:22.956133,0,abcnetau,6,323,2024-03-25 05:38:22.956133
192.168.1.54,23.51.48.120,51948,443,66,1,2024-03-25 05:38:22.956241,0,abcnetau,6,52,2024-03-25 05:38:22.956241
192.168.1.54,23.51.48.120,51948,443,66,1,2024-03-25 05:38:22.956362,0,abcnetau,6,52,2024-03-25 05:38:22.956362
23.51.48.120,192.168.1.54,443,51948,127,1,2024-03-25 05:38:22.959375,0,abcnetau,6,113,2024-03-25 05:38:22.959375
23.51.48.120,192.168.1.54,443,51948,97,1,2024-03-25 05:38:22.959381,0,abcnetau,6,83,2024-03-25 05:38:22.959381
192.168.1.54,23.51.48.120,51948,443,66,1,2024-03-25 05:38:22.959488,0,abcnetau,6,52,2024-03-25 05:38:22.959488
192.168.1.54,23.51.48.120,51948,443,97,1,2024-03-25 05:38:22.959611,0,abcnetau,6,83,2024-03-25 05:38:22.959611
23.51.48.120,192.168.1.54,443,51948,572,1,2024-03-25 05:38:22.966127,0,abcnetau,6,558,2024-03-25 05:38:22.966127
23.51.48.120,192.168.1.54,443,51948,1514,1,2024-03-25 05:38:22.966136,0,abcnetau,6,1500,2024-03-25 05:38:22.966136
23.51.48.120,192.168.1.54,443,51948,1514,1,2024-03-25 05:38:22.966140,0,abcnetau,6,1500,2024-03-25 05:38:22.966140
23.51.48.120,192.168.1.54,443,51948,1514,1,2024-03-25 05:38:22.966145,0,abcnetau,6,1500,2024-03-25 05:38:22.966145
23.51.48.120,192.168.1.54,443,51948,1514,1,2024-03-25 05:38:22.966149,0,abcnetau,6,1500,2024-03-25 05:38:22.966149
23.51.48.120,192.168.1.54,443,51948,1514,1,2024-03-25 05:38:22.966153,0,abcnetau,6,1500,2024-03-25 05:38:22.966153
23.51.48.120,192.168.1.54,443,51948,1514,1,2024-03-25 05:38:22.966158,0,abcnetau,6,1500,2024-03-25 05:38:22.966158
23.51.48.120,192.168.1.54,443,51948,1514,1,2024-03-25 05:38:22.966162,0,abcnetau,6,1500,2024-03-25 05:38:22.966162
23.51.48.120,192.168.1.54,443,51948,1514,1,2024-03-25 05:38:22.966166,0,abcnetau,6,1500,2024-03-25 05:38:22.966166
23.51.48.120,192.168.1.54,443,51948,1514,1,2024-03-25 05:38:22.966170,0,abcnetau,6,1500,2024-03-25 05:38:22.966170
23.51.48.120,192.168.1.54,443,51948,1514,1,2024-03-25 05:38:22.966174,0,abcnetau,6,1500,2024-03-25 05:38:22.966174
23.51.48.120,192.168.1.54,443,51948,1514,1,2024-03-25 05:38:22.966178,0,abcnetau,6,1500,2024-03-25 05:38:22.966178
23.51.48.120,192.168.1.54,443,51948,575,1,2024-03-25 05:38:22.966182,0,abcnetau,6,561,2024-03-25 05:38:22.966182
23.51.48.120,192.168.1.54,443,51948,1514,1,2024-03-25 05:38:22.966186,0,abcnetau,6,1500,2024-03-25 05:38:22.966186
23.51.48.120,192.168.1.54,443,51948,1514,1,2024-03-25 05:38:22.966190,0,abcnetau,6,1500,2024-03-25 05:38:22.966190
23.51.48.120,192.168.1.54,443,51948,1514,1,2024-03-25 05:38:22.966194,0,abcnetau,6,1500,2024-03-25 05:38:22.966194
23.51.48.120,192.168.1.54,443,51948,1514,1,2024-03-25 05:38:22.966198,0,abcnetau,6,1500,2024-03-25 05:38:22.966198
23.51.48.120,192.168.1.54,443,51948,1514,1,2024-03-25 05:38:22.966202,0,abcnetau,6,1500,2024-03-25 05:38:22.966202
23.51.48.120,192.168.1.54,443,51948,1514,1,2024-03-25 05:38:22.966206,0,abcnetau,6,1500,2024-03-25 05:38:22.966206
23.51.48.120,192.168.1.54,443,51948,1514,1,2024-03-25 05:38:22.966210,0,abcnetau,6,1500,2024-03-25 05:38:22.966210
192.168.1.54,23.51.48.120,51948,443,66,1,2024-03-25 05:38:22.966366,0,abcnetau,6,52,2024-03-25 05:38:22.966366
192.168.1.54,23.51.48.120,51948,443,66,1,2024-03-25 05:38:22.966466,0,abcnetau,6,52,2024-03-25 05:38:22.966466
192.168.1.54,23.51.48.120,51948,443,66,1,2024-03-25 05:38:22.966527,0,abcnetau,6,52,2024-03-25 05:38:22.966527
192.168.1.54,23.51.48.120,51948,443,66,1,2024-03-25 05:38:22.966617,0,abcnetau,6,52,2024-03-25 05:38:22.966617
23.51.48.120,192.168.1.54,443,51948,1514,1,2024-03-25 05:38:22.973908,0,abcnetau,6,1500,2024-03-25 05:38:22.973908
23.51.48.120,192.168.1.54,443,51948,1514,1,2024-03-25 05:38:22.973916,0,abcnetau,6,1500,2024-03-25 05:38:22.973916
23.51.48.120,192.168.1.54,443,51948,1514,1,2024-03-25 05:38:22.973921,0,abcnetau,6,1500,2024-03-25 05:38:22.973921
23.51.48.120,192.168.1.54,443,51948,1514,1,2024-03-25 05:38:22.973924,0,abcnetau,6,1500,2024-03-25 05:38:22.973924
23.51.48.120,192.168.1.54,443,51948,1514,1,2024-03-25 05:38:22.973928,0,abcnetau,6,1500,2024-03-25 05:38:22.973928
23.51.48.120,192.168.1.54,443,51948,1514,1,2024-03-25 05:38:22.973932,0,abcnetau,6,1500,2024-03-25 05:38:22.973932
23.51.48.120,192.168.1.54,443,51948,1514,1,2024-03-25 05:38:22.973936,0,abcnetau,6,1500,2024-03-25 05:38:22.973936
