ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,bytes,packets,start,duration,label,ip.proto,ip.len,frame.time
192.0.66.32,172.28.0.12,443,45596,,,85,1,2024-03-26 03:14:52.108295,0,nypost,6,71,2024-03-26 03:14:52.108295
192.0.66.32,172.28.0.12,443,45596,,,541,1,2024-03-26 03:14:52.108454,0,nypost,6,527,2024-03-26 03:14:52.108454
172.28.0.12,192.0.66.32,45596,443,,,54,1,2024-03-26 03:14:52.108481,0,nypost,6,40,2024-03-26 03:14:52.108481
172.28.0.12,192.0.66.32,45596,443,,,78,1,2024-03-26 03:14:52.108723,0,nypost,6,64,2024-03-26 03:14:52.108723
172.28.0.12,192.0.66.32,45596,443,,,54,1,2024-03-26 03:14:52.109927,0,nypost,6,40,2024-03-26 03:14:52.109927
192.0.66.32,172.28.0.12,443,45596,,,54,1,2024-03-26 03:14:52.123689,0,nypost,6,40,2024-03-26 03:14:52.123689
192.0.66.32,172.28.0.12,443,45596,,,54,1,2024-03-26 03:14:52.123725,0,nypost,6,40,2024-03-26 03:14:52.123725
172.28.0.12,192.0.66.32,45596,443,,,54,1,2024-03-26 03:14:52.123736,0,nypost,6,40,2024-03-26 03:14:52.123736
192.0.66.32,172.28.0.12,443,45596,,,54,1,2024-03-26 03:14:52.124874,0,nypost,6,40,2024-03-26 03:14:52.124874
172.28.0.12,169.254.169.254,,,60435,53,74,1,2024-03-26 03:14:53.121992,0,nypost,17,60,2024-03-26 03:14:53.121992
172.28.0.12,169.254.169.254,,,37065,53,74,1,2024-03-26 03:14:53.121992,0,nypost,17,60,2024-03-26 03:14:53.121992
169.254.169.254,172.28.0.12,,,53,37065,90,1,2024-03-26 03:14:53.122625,0,nypost,17,76,2024-03-26 03:14:53.122625
169.254.169.254,172.28.0.12,,,53,60435,158,1,2024-03-26 03:14:53.122694,0,nypost,17,144,2024-03-26 03:14:53.122694
172.28.0.12,192.0.66.32,45612,443,,,74,1,2024-03-26 03:14:53.122977,0,nypost,6,60,2024-03-26 03:14:53.122977
192.0.66.32,172.28.0.12,443,45612,,,66,1,2024-03-26 03:14:53.138490,0,nypost,6,52,2024-03-26 03:14:53.138490
172.28.0.12,192.0.66.32,45612,443,,,54,1,2024-03-26 03:14:53.138527,0,nypost,6,40,2024-03-26 03:14:53.138527
172.28.0.12,192.0.66.32,45612,443,,,571,1,2024-03-26 03:14:53.194748,0,nypost,6,557,2024-03-26 03:14:53.194748
192.0.66.32,172.28.0.12,443,45612,,,54,1,2024-03-26 03:14:53.210307,0,nypost,6,40,2024-03-26 03:14:53.210307
192.0.66.32,172.28.0.12,443,45612,,,2974,1,2024-03-26 03:14:53.211317,0,nypost,6,2960,2024-03-26 03:14:53.211317
172.28.0.12,192.0.66.32,45612,443,,,54,1,2024-03-26 03:14:53.211341,0,nypost,6,40,2024-03-26 03:14:53.211341
192.0.66.32,172.28.0.12,443,45612,,,1230,1,2024-03-26 03:14:53.211319,0,nypost,6,1216,2024-03-26 03:14:53.211319
172.28.0.12,192.0.66.32,45612,443,,,54,1,2024-03-26 03:14:53.211349,0,nypost,6,40,2024-03-26 03:14:53.211349
192.0.66.32,172.28.0.12,443,45612,,,104,1,2024-03-26 03:14:53.211385,0,nypost,6,90,2024-03-26 03:14:53.211385
172.28.0.12,192.0.66.32,45612,443,,,54,1,2024-03-26 03:14:53.211390,0,nypost,6,40,2024-03-26 03:14:53.211390
172.28.0.12,192.0.66.32,45612,443,,,134,1,2024-03-26 03:14:53.213950,0,nypost,6,120,2024-03-26 03:14:53.213950
172.28.0.12,192.0.66.32,45612,443,,,100,1,2024-03-26 03:14:53.214076,0,nypost,6,86,2024-03-26 03:14:53.214076
172.28.0.12,192.0.66.32,45612,443,,,103,1,2024-03-26 03:14:53.214093,0,nypost,6,89,2024-03-26 03:14:53.214093
172.28.0.12,192.0.66.32,45612,443,,,89,1,2024-03-26 03:14:53.214105,0,nypost,6,75,2024-03-26 03:14:53.214105
172.28.0.12,192.0.66.32,45612,443,,,116,1,2024-03-26 03:14:53.214140,0,nypost,6,102,2024-03-26 03:14:53.214140
192.0.66.32,172.28.0.12,443,45612,,,341,1,2024-03-26 03:14:53.229571,0,nypost,6,327,2024-03-26 03:14:53.229571
192.0.66.32,172.28.0.12,443,45612,,,341,1,2024-03-26 03:14:53.229614,0,nypost,6,327,2024-03-26 03:14:53.229614
192.0.66.32,172.28.0.12,443,45612,,,125,1,2024-03-26 03:14:53.229726,0,nypost,6,111,2024-03-26 03:14:53.229726
172.28.0.12,192.0.66.32,45612,443,,,54,1,2024-03-26 03:14:53.229823,0,nypost,6,40,2024-03-26 03:14:53.229823
172.28.0.12,192.0.66.32,45612,443,,,85,1,2024-03-26 03:14:53.229861,0,nypost,6,71,2024-03-26 03:14:53.229861
192.0.66.32,172.28.0.12,443,45612,,,541,1,2024-03-26 03:14:53.229958,0,nypost,6,527,2024-03-26 03:14:53.229958
172.28.0.12,192.0.66.32,45612,443,,,78,1,2024-03-26 03:14:53.230123,0,nypost,6,64,2024-03-26 03:14:53.230123
172.28.0.12,192.0.66.32,45612,443,,,54,1,2024-03-26 03:14:53.230964,0,nypost,6,40,2024-03-26 03:14:53.230964
192.0.66.32,172.28.0.12,443,45612,,,54,1,2024-03-26 03:14:53.245567,0,nypost,6,40,2024-03-26 03:14:53.245567
192.0.66.32,172.28.0.12,443,45612,,,54,1,2024-03-26 03:14:53.245597,0,nypost,6,40,2024-03-26 03:14:53.245597
172.28.0.12,192.0.66.32,45612,443,,,54,1,2024-03-26 03:14:53.245605,0,nypost,6,40,2024-03-26 03:14:53.245605
192.0.66.32,172.28.0.12,443,45612,,,54,1,2024-03-26 03:14:53.246375,0,nypost,6,40,2024-03-26 03:14:53.246375
172.28.0.12,169.254.169.254,,,41364,53,74,1,2024-03-26 03:14:54.241812,0,nypost,17,60,2024-03-26 03:14:54.241812
172.28.0.12,169.254.169.254,,,55946,53,74,1,2024-03-26 03:14:54.241812,0,nypost,17,60,2024-03-26 03:14:54.241812
169.254.169.254,172.28.0.12,,,53,41364,158,1,2024-03-26 03:14:54.242460,0,nypost,17,144,2024-03-26 03:14:54.242460
169.254.169.254,172.28.0.12,,,53,55946,90,1,2024-03-26 03:14:54.242543,0,nypost,17,76,2024-03-26 03:14:54.242543
172.28.0.12,192.0.66.32,45626,443,,,74,1,2024-03-26 03:14:54.242862,0,nypost,6,60,2024-03-26 03:14:54.242862
192.0.66.32,172.28.0.12,443,45626,,,66,1,2024-03-26 03:14:54.257367,0,nypost,6,52,2024-03-26 03:14:54.257367
172.28.0.12,192.0.66.32,45626,443,,,54,1,2024-03-26 03:14:54.257397,0,nypost,6,40,2024-03-26 03:14:54.257397
172.28.0.12,192.0.66.32,45626,443,,,571,1,2024-03-26 03:14:54.313576,0,nypost,6,557,2024-03-26 03:14:54.313576
192.0.66.32,172.28.0.12,443,45626,,,54,1,2024-03-26 03:14:54.328195,0,nypost,6,40,2024-03-26 03:14:54.328195
192.0.66.32,172.28.0.12,443,45626,,,2974,1,2024-03-26 03:14:54.329072,0,nypost,6,2960,2024-03-26 03:14:54.329072
172.28.0.12,192.0.66.32,45626,443,,,54,1,2024-03-26 03:14:54.329086,0,nypost,6,40,2024-03-26 03:14:54.329086
192.0.66.32,172.28.0.12,443,45626,,,1230,1,2024-03-26 03:14:54.329120,0,nypost,6,1216,2024-03-26 03:14:54.329120
172.28.0.12,192.0.66.32,45626,443,,,54,1,2024-03-26 03:14:54.329128,0,nypost,6,40,2024-03-26 03:14:54.329128
192.0.66.32,172.28.0.12,443,45626,,,102,1,2024-03-26 03:14:54.329121,0,nypost,6,88,2024-03-26 03:14:54.329121
172.28.0.12,192.0.66.32,45626,443,,,54,1,2024-03-26 03:14:54.329133,0,nypost,6,40,2024-03-26 03:14:54.329133
172.28.0.12,192.0.66.32,45626,443,,,134,1,2024-03-26 03:14:54.331563,0,nypost,6,120,2024-03-26 03:14:54.331563
172.28.0.12,192.0.66.32,45626,443,,,100,1,2024-03-26 03:14:54.331740,0,nypost,6,86,2024-03-26 03:14:54.331740
172.28.0.12,192.0.66.32,45626,443,,,103,1,2024-03-26 03:14:54.331761,0,nypost,6,89,2024-03-26 03:14:54.331761
172.28.0.12,192.0.66.32,45626,443,,,89,1,2024-03-26 03:14:54.331778,0,nypost,6,75,2024-03-26 03:14:54.331778
172.28.0.12,192.0.66.32,45626,443,,,116,1,2024-03-26 03:14:54.331815,0,nypost,6,102,2024-03-26 03:14:54.331815
192.0.66.32,172.28.0.12,443,45626,,,341,1,2024-03-26 03:14:54.346136,0,nypost,6,327,2024-03-26 03:14:54.346136
192.0.66.32,172.28.0.12,443,45626,,,341,1,2024-03-26 03:14:54.346137,0,nypost,6,327,2024-03-26 03:14:54.346137
192.0.66.32,172.28.0.12,443,45626,,,116,1,2024-03-26 03:14:54.346138,0,nypost,6,102,2024-03-26 03:14:54.346138
192.0.66.32,172.28.0.12,443,45626,,,54,1,2024-03-26 03:14:54.346193,0,nypost,6,40,2024-03-26 03:14:54.346193
172.28.0.12,192.0.66.32,45626,443,,,54,1,2024-03-26 03:14:54.346345,0,nypost,6,40,2024-03-26 03:14:54.346345
192.0.66.32,172.28.0.12,443,45626,,,85,1,2024-03-26 03:14:54.346368,0,nypost,6,71,2024-03-26 03:14:54.346368
172.28.0.12,192.0.66.32,45626,443,,,85,1,2024-03-26 03:14:54.346396,0,nypost,6,71,2024-03-26 03:14:54.346396
192.0.66.32,172.28.0.12,443,45626,,,541,1,2024-03-26 03:14:54.346536,0,nypost,6,527,2024-03-26 03:14:54.346536
172.28.0.12,192.0.66.32,45626,443,,,78,1,2024-03-26 03:14:54.346689,0,nypost,6,64,2024-03-26 03:14:54.346689
172.28.0.12,192.0.66.32,45626,443,,,54,1,2024-03-26 03:14:54.347433,0,nypost,6,40,2024-03-26 03:14:54.347433
192.0.66.32,172.28.0.12,443,45626,,,54,1,2024-03-26 03:14:54.361180,0,nypost,6,40,2024-03-26 03:14:54.361180
192.0.66.32,172.28.0.12,443,45626,,,54,1,2024-03-26 03:14:54.361229,0,nypost,6,40,2024-03-26 03:14:54.361229
172.28.0.12,192.0.66.32,45626,443,,,54,1,2024-03-26 03:14:54.361237,0,nypost,6,40,2024-03-26 03:14:54.361237
192.0.66.32,172.28.0.12,443,45626,,,54,1,2024-03-26 03:14:54.361809,0,nypost,6,40,2024-03-26 03:14:54.361809
172.28.0.12,169.254.169.254,,,55554,53,74,1,2024-03-26 03:14:55.358626,0,nypost,17,60,2024-03-26 03:14:55.358626
172.28.0.12,169.254.169.254,,,38330,53,74,1,2024-03-26 03:14:55.358821,0,nypost,17,60,2024-03-26 03:14:55.358821
169.254.169.254,172.28.0.12,,,53,38330,90,1,2024-03-26 03:14:55.359278,0,nypost,17,76,2024-03-26 03:14:55.359278
169.254.169.254,172.28.0.12,,,53,55554,158,1,2024-03-26 03:14:55.359280,0,nypost,17,144,2024-03-26 03:14:55.359280
172.28.0.12,192.0.66.32,45632,443,,,74,1,2024-03-26 03:14:55.359740,0,nypost,6,60,2024-03-26 03:14:55.359740
192.0.66.32,172.28.0.12,443,45632,,,66,1,2024-03-26 03:14:55.375280,0,nypost,6,52,2024-03-26 03:14:55.375280
172.28.0.12,192.0.66.32,45632,443,,,54,1,2024-03-26 03:14:55.375310,0,nypost,6,40,2024-03-26 03:14:55.375310
172.28.0.12,192.0.66.32,45632,443,,,571,1,2024-03-26 03:14:55.430744,0,nypost,6,557,2024-03-26 03:14:55.430744
192.0.66.32,172.28.0.12,443,45632,,,54,1,2024-03-26 03:14:55.446345,0,nypost,6,40,2024-03-26 03:14:55.446345
192.0.66.32,172.28.0.12,443,45632,,,2974,1,2024-03-26 03:14:55.447437,0,nypost,6,2960,2024-03-26 03:14:55.447437
172.28.0.12,192.0.66.32,45632,443,,,54,1,2024-03-26 03:14:55.447452,0,nypost,6,40,2024-03-26 03:14:55.447452
192.0.66.32,172.28.0.12,443,45632,,,1230,1,2024-03-26 03:14:55.447484,0,nypost,6,1216,2024-03-26 03:14:55.447484
172.28.0.12,192.0.66.32,45632,443,,,54,1,2024-03-26 03:14:55.447492,0,nypost,6,40,2024-03-26 03:14:55.447492
192.0.66.32,172.28.0.12,443,45632,,,103,1,2024-03-26 03:14:55.447485,0,nypost,6,89,2024-03-26 03:14:55.447485
172.28.0.12,192.0.66.32,45632,443,,,54,1,2024-03-26 03:14:55.447497,0,nypost,6,40,2024-03-26 03:14:55.447497
172.28.0.12,192.0.66.32,45632,443,,,134,1,2024-03-26 03:14:55.449762,0,nypost,6,120,2024-03-26 03:14:55.449762
172.28.0.12,192.0.66.32,45632,443,,,100,1,2024-03-26 03:14:55.449894,0,nypost,6,86,2024-03-26 03:14:55.449894
172.28.0.12,192.0.66.32,45632,443,,,103,1,2024-03-26 03:14:55.449912,0,nypost,6,89,2024-03-26 03:14:55.449912
172.28.0.12,192.0.66.32,45632,443,,,89,1,2024-03-26 03:14:55.449924,0,nypost,6,75,2024-03-26 03:14:55.449924
172.28.0.12,192.0.66.32,45632,443,,,116,1,2024-03-26 03:14:55.449954,0,nypost,6,102,2024-03-26 03:14:55.449954
192.0.66.32,172.28.0.12,443,45632,,,341,1,2024-03-26 03:14:55.465354,0,nypost,6,327,2024-03-26 03:14:55.465354
192.0.66.32,172.28.0.12,443,45632,,,341,1,2024-03-26 03:14:55.465355,0,nypost,6,327,2024-03-26 03:14:55.465355
192.0.66.32,172.28.0.12,443,45632,,,116,1,2024-03-26 03:14:55.465356,0,nypost,6,102,2024-03-26 03:14:55.465356
192.0.66.32,172.28.0.12,443,45632,,,54,1,2024-03-26 03:14:55.465399,0,nypost,6,40,2024-03-26 03:14:55.465399
192.0.66.32,172.28.0.12,443,45632,,,85,1,2024-03-26 03:14:55.465452,0,nypost,6,71,2024-03-26 03:14:55.465452
172.28.0.12,192.0.66.32,45632,443,,,85,1,2024-03-26 03:14:55.465596,0,nypost,6,71,2024-03-26 03:14:55.465596
192.0.66.32,172.28.0.12,443,45632,,,541,1,2024-03-26 03:14:55.465901,0,nypost,6,527,2024-03-26 03:14:55.465901
172.28.0.12,192.0.66.32,45632,443,,,78,1,2024-03-26 03:14:55.466048,0,nypost,6,64,2024-03-26 03:14:55.466048
172.28.0.12,192.0.66.32,45632,443,,,54,1,2024-03-26 03:14:55.466810,0,nypost,6,40,2024-03-26 03:14:55.466810
192.0.66.32,172.28.0.12,443,45632,,,54,1,2024-03-26 03:14:55.481529,0,nypost,6,40,2024-03-26 03:14:55.481529
192.0.66.32,172.28.0.12,443,45632,,,54,1,2024-03-26 03:14:55.481553,0,nypost,6,40,2024-03-26 03:14:55.481553
172.28.0.12,192.0.66.32,45632,443,,,54,1,2024-03-26 03:14:55.481559,0,nypost,6,40,2024-03-26 03:14:55.481559
192.0.66.32,172.28.0.12,443,45632,,,54,1,2024-03-26 03:14:55.482338,0,nypost,6,40,2024-03-26 03:14:55.482338
172.28.0.12,169.254.169.254,,,47760,53,74,1,2024-03-26 03:14:56.477535,0,nypost,17,60,2024-03-26 03:14:56.477535
172.28.0.12,169.254.169.254,,,55571,53,74,1,2024-03-26 03:14:56.477535,0,nypost,17,60,2024-03-26 03:14:56.477535
169.254.169.254,172.28.0.12,,,53,55571,90,1,2024-03-26 03:14:56.478158,0,nypost,17,76,2024-03-26 03:14:56.478158
169.254.169.254,172.28.0.12,,,53,47760,158,1,2024-03-26 03:14:56.478160,0,nypost,17,144,2024-03-26 03:14:56.478160
172.28.0.12,192.0.66.32,47328,443,,,74,1,2024-03-26 03:14:56.478482,0,nypost,6,60,2024-03-26 03:14:56.478482
192.0.66.32,172.28.0.12,443,47328,,,66,1,2024-03-26 03:14:56.494003,0,nypost,6,52,2024-03-26 03:14:56.494003
172.28.0.12,192.0.66.32,47328,443,,,54,1,2024-03-26 03:14:56.494028,0,nypost,6,40,2024-03-26 03:14:56.494028
172.28.0.12,192.0.66.32,47328,443,,,571,1,2024-03-26 03:14:56.547631,0,nypost,6,557,2024-03-26 03:14:56.547631
192.0.66.32,172.28.0.12,443,47328,,,54,1,2024-03-26 03:14:56.563227,0,nypost,6,40,2024-03-26 03:14:56.563227
192.0.66.32,172.28.0.12,443,47328,,,2974,1,2024-03-26 03:14:56.564190,0,nypost,6,2960,2024-03-26 03:14:56.564190
172.28.0.12,192.0.66.32,47328,443,,,54,1,2024-03-26 03:14:56.564205,0,nypost,6,40,2024-03-26 03:14:56.564205
192.0.66.32,172.28.0.12,443,47328,,,1230,1,2024-03-26 03:14:56.564191,0,nypost,6,1216,2024-03-26 03:14:56.564191
172.28.0.12,192.0.66.32,47328,443,,,54,1,2024-03-26 03:14:56.564212,0,nypost,6,40,2024-03-26 03:14:56.564212
192.0.66.32,172.28.0.12,443,47328,,,104,1,2024-03-26 03:14:56.564192,0,nypost,6,90,2024-03-26 03:14:56.564192
172.28.0.12,192.0.66.32,47328,443,,,54,1,2024-03-26 03:14:56.564216,0,nypost,6,40,2024-03-26 03:14:56.564216
172.28.0.12,192.0.66.32,47328,443,,,134,1,2024-03-26 03:14:56.566422,0,nypost,6,120,2024-03-26 03:14:56.566422
172.28.0.12,192.0.66.32,47328,443,,,100,1,2024-03-26 03:14:56.566554,0,nypost,6,86,2024-03-26 03:14:56.566554
172.28.0.12,192.0.66.32,47328,443,,,103,1,2024-03-26 03:14:56.566573,0,nypost,6,89,2024-03-26 03:14:56.566573
172.28.0.12,192.0.66.32,47328,443,,,89,1,2024-03-26 03:14:56.566585,0,nypost,6,75,2024-03-26 03:14:56.566585
172.28.0.12,192.0.66.32,47328,443,,,116,1,2024-03-26 03:14:56.566616,0,nypost,6,102,2024-03-26 03:14:56.566616
192.0.66.32,172.28.0.12,443,47328,,,341,1,2024-03-26 03:14:56.582057,0,nypost,6,327,2024-03-26 03:14:56.582057
192.0.66.32,172.28.0.12,443,47328,,,341,1,2024-03-26 03:14:56.582100,0,nypost,6,327,2024-03-26 03:14:56.582100
192.0.66.32,172.28.0.12,443,47328,,,125,1,2024-03-26 03:14:56.582101,0,nypost,6,111,2024-03-26 03:14:56.582101
192.0.66.32,172.28.0.12,443,47328,,,54,1,2024-03-26 03:14:56.582102,0,nypost,6,40,2024-03-26 03:14:56.582102
172.28.0.12,192.0.66.32,47328,443,,,54,1,2024-03-26 03:14:56.582244,0,nypost,6,40,2024-03-26 03:14:56.582244
172.28.0.12,192.0.66.32,47328,443,,,85,1,2024-03-26 03:14:56.582276,0,nypost,6,71,2024-03-26 03:14:56.582276
192.0.66.32,172.28.0.12,443,47328,,,541,1,2024-03-26 03:14:56.582419,0,nypost,6,527,2024-03-26 03:14:56.582419
172.28.0.12,192.0.66.32,47328,443,,,78,1,2024-03-26 03:14:56.582608,0,nypost,6,64,2024-03-26 03:14:56.582608
172.28.0.12,192.0.66.32,47328,443,,,54,1,2024-03-26 03:14:56.583318,0,nypost,6,40,2024-03-26 03:14:56.583318
192.0.66.32,172.28.0.12,443,47328,,,54,1,2024-03-26 03:14:56.598059,0,nypost,6,40,2024-03-26 03:14:56.598059
192.0.66.32,172.28.0.12,443,47328,,,54,1,2024-03-26 03:14:56.598160,0,nypost,6,40,2024-03-26 03:14:56.598160
172.28.0.12,192.0.66.32,47328,443,,,54,1,2024-03-26 03:14:56.598167,0,nypost,6,40,2024-03-26 03:14:56.598167
192.0.66.32,172.28.0.12,443,47328,,,54,1,2024-03-26 03:14:56.598738,0,nypost,6,40,2024-03-26 03:14:56.598738
172.28.0.12,169.254.169.254,,,40727,53,74,1,2024-03-26 03:14:57.630898,0,nypost,17,60,2024-03-26 03:14:57.630898
169.254.169.254,172.28.0.12,,,53,40727,163,1,2024-03-26 03:14:57.680803,0,nypost,17,149,2024-03-26 03:14:57.680803
172.28.0.12,169.254.169.254,,,39966,53,74,1,2024-03-26 03:14:59.699517,0,nypost,17,60,2024-03-26 03:14:59.699517
172.28.0.12,169.254.169.254,,,60222,53,74,1,2024-03-26 03:14:59.699572,0,nypost,17,60,2024-03-26 03:14:59.699572
169.254.169.254,172.28.0.12,,,53,60222,163,1,2024-03-26 03:14:59.700212,0,nypost,17,149,2024-03-26 03:14:59.700212
169.254.169.254,172.28.0.12,,,53,39966,208,1,2024-03-26 03:14:59.747916,0,nypost,17,194,2024-03-26 03:14:59.747916
172.28.0.12,169.254.169.254,,,39994,53,74,1,2024-03-26 03:15:00.993541,0,nypost,17,60,2024-03-26 03:15:00.993541
172.28.0.12,169.254.169.254,,,34725,53,74,1,2024-03-26 03:15:00.993541,0,nypost,17,60,2024-03-26 03:15:00.993541
169.254.169.254,172.28.0.12,,,53,34725,208,1,2024-03-26 03:15:00.994200,0,nypost,17,194,2024-03-26 03:15:00.994200
169.254.169.254,172.28.0.12,,,53,39994,163,1,2024-03-26 03:15:00.994204,0,nypost,17,149,2024-03-26 03:15:00.994204
172.28.0.12,169.254.169.254,,,44472,53,74,1,2024-03-26 03:15:02.241189,0,nypost,17,60,2024-03-26 03:15:02.241189
172.28.0.12,169.254.169.254,,,49713,53,74,1,2024-03-26 03:15:02.241254,0,nypost,17,60,2024-03-26 03:15:02.241254
169.254.169.254,172.28.0.12,,,53,44472,163,1,2024-03-26 03:15:02.241858,0,nypost,17,149,2024-03-26 03:15:02.241858
169.254.169.254,172.28.0.12,,,53,49713,208,1,2024-03-26 03:15:02.241859,0,nypost,17,194,2024-03-26 03:15:02.241859
172.28.0.12,169.254.169.254,,,48309,53,74,1,2024-03-26 03:15:03.462240,0,nypost,17,60,2024-03-26 03:15:03.462240
172.28.0.12,169.254.169.254,,,57569,53,74,1,2024-03-26 03:15:03.462650,0,nypost,17,60,2024-03-26 03:15:03.462650
169.254.169.254,172.28.0.12,,,53,48309,163,1,2024-03-26 03:15:03.462896,0,nypost,17,149,2024-03-26 03:15:03.462896
169.254.169.254,172.28.0.12,,,53,57569,208,1,2024-03-26 03:15:03.463082,0,nypost,17,194,2024-03-26 03:15:03.463082
172.28.0.12,169.254.169.254,,,45699,53,74,1,2024-03-26 03:15:04.735829,0,nypost,17,60,2024-03-26 03:15:04.735829
172.28.0.12,169.254.169.254,,,35428,53,74,1,2024-03-26 03:15:04.736003,0,nypost,17,60,2024-03-26 03:15:04.736003
169.254.169.254,172.28.0.12,,,53,45699,208,1,2024-03-26 03:15:04.736375,0,nypost,17,194,2024-03-26 03:15:04.736375
169.254.169.254,172.28.0.12,,,53,35428,163,1,2024-03-26 03:15:04.736465,0,nypost,17,149,2024-03-26 03:15:04.736465
172.28.0.12,169.254.169.254,,,41267,53,74,1,2024-03-26 03:15:06.013804,0,nypost,17,60,2024-03-26 03:15:06.013804
172.28.0.12,169.254.169.254,,,53005,53,74,1,2024-03-26 03:15:06.013804,0,nypost,17,60,2024-03-26 03:15:06.013804
169.254.169.254,172.28.0.12,,,53,41267,208,1,2024-03-26 03:15:06.014427,0,nypost,17,194,2024-03-26 03:15:06.014427
169.254.169.254,172.28.0.12,,,53,53005,163,1,2024-03-26 03:15:06.014451,0,nypost,17,149,2024-03-26 03:15:06.014451
172.28.0.12,169.254.169.254,,,38669,53,74,1,2024-03-26 03:15:07.517192,0,nypost,17,60,2024-03-26 03:15:07.517192
172.28.0.12,169.254.169.254,,,50415,53,74,1,2024-03-26 03:15:07.517192,0,nypost,17,60,2024-03-26 03:15:07.517192
169.254.169.254,172.28.0.12,,,53,50415,208,1,2024-03-26 03:15:07.517839,0,nypost,17,194,2024-03-26 03:15:07.517839
169.254.169.254,172.28.0.12,,,53,38669,163,1,2024-03-26 03:15:07.517880,0,nypost,17,149,2024-03-26 03:15:07.517880
172.28.0.12,169.254.169.254,,,50041,53,74,1,2024-03-26 03:15:08.721857,0,nypost,17,60,2024-03-26 03:15:08.721857
172.28.0.12,169.254.169.254,,,56024,53,74,1,2024-03-26 03:15:08.721858,0,nypost,17,60,2024-03-26 03:15:08.721858
169.254.169.254,172.28.0.12,,,53,50041,163,1,2024-03-26 03:15:08.722457,0,nypost,17,149,2024-03-26 03:15:08.722457
169.254.169.254,172.28.0.12,,,53,56024,208,1,2024-03-26 03:15:08.722456,0,nypost,17,194,2024-03-26 03:15:08.722456
172.28.0.12,169.254.169.254,,,50477,53,74,1,2024-03-26 03:15:10.259095,0,nypost,17,60,2024-03-26 03:15:10.259095
172.28.0.12,169.254.169.254,,,53309,53,74,1,2024-03-26 03:15:10.259179,0,nypost,17,60,2024-03-26 03:15:10.259179
169.254.169.254,172.28.0.12,,,53,50477,208,1,2024-03-26 03:15:10.259732,0,nypost,17,194,2024-03-26 03:15:10.259732
169.254.169.254,172.28.0.12,,,53,53309,163,1,2024-03-26 03:15:10.259794,0,nypost,17,149,2024-03-26 03:15:10.259794
172.28.0.12,169.254.169.254,,,43714,53,74,1,2024-03-26 03:15:11.583857,0,nypost,17,60,2024-03-26 03:15:11.583857
172.28.0.12,169.254.169.254,,,53045,53,74,1,2024-03-26 03:15:11.584052,0,nypost,17,60,2024-03-26 03:15:11.584052
169.254.169.254,172.28.0.12,,,53,43714,208,1,2024-03-26 03:15:11.584522,0,nypost,17,194,2024-03-26 03:15:11.584522
169.254.169.254,172.28.0.12,,,53,53045,163,1,2024-03-26 03:15:11.584572,0,nypost,17,149,2024-03-26 03:15:11.584572
172.28.0.12,169.254.169.254,,,50159,53,77,1,2024-03-26 03:13:52.470597,0,expresscouk,17,63,2024-03-26 03:13:52.470597
172.28.0.12,169.254.169.254,,,42684,53,77,1,2024-03-26 03:13:52.470707,0,expresscouk,17,63,2024-03-26 03:13:52.470707
169.254.169.254,172.28.0.12,,,53,42684,184,1,2024-03-26 03:13:52.471293,0,expresscouk,17,170,2024-03-26 03:13:52.471293
169.254.169.254,172.28.0.12,,,53,50159,344,1,2024-03-26 03:13:52.543297,0,expresscouk,17,330,2024-03-26 03:13:52.543297
172.28.0.12,18.154.101.85,34610,443,,,74,1,2024-03-26 03:13:52.543900,0,expresscouk,6,60,2024-03-26 03:13:52.543900
18.154.101.85,172.28.0.12,443,34610,,,74,1,2024-03-26 03:13:52.554376,0,expresscouk,6,60,2024-03-26 03:13:52.554376
172.28.0.12,18.154.101.85,34610,443,,,66,1,2024-03-26 03:13:52.554400,0,expresscouk,6,52,2024-03-26 03:13:52.554400
172.28.0.12,18.154.101.85,34610,443,,,583,1,2024-03-26 03:13:52.610717,0,expresscouk,6,569,2024-03-26 03:13:52.610717
18.154.101.85,172.28.0.12,443,34610,,,66,1,2024-03-26 03:13:52.620695,0,expresscouk,6,52,2024-03-26 03:13:52.620695
18.154.101.85,172.28.0.12,443,34610,,,4350,1,2024-03-26 03:13:52.621109,0,expresscouk,6,4336,2024-03-26 03:13:52.621109
172.28.0.12,18.154.101.85,34610,443,,,66,1,2024-03-26 03:13:52.621120,0,expresscouk,6,52,2024-03-26 03:13:52.621120
18.154.101.85,172.28.0.12,443,34610,,,1332,1,2024-03-26 03:13:52.622377,0,expresscouk,6,1318,2024-03-26 03:13:52.622377
172.28.0.12,18.154.101.85,34610,443,,,66,1,2024-03-26 03:13:52.622389,0,expresscouk,6,52,2024-03-26 03:13:52.622389
172.28.0.12,18.154.101.85,34610,443,,,130,1,2024-03-26 03:13:52.624486,0,expresscouk,6,116,2024-03-26 03:13:52.624486
172.28.0.12,18.154.101.85,34610,443,,,112,1,2024-03-26 03:13:52.624626,0,expresscouk,6,98,2024-03-26 03:13:52.624626
172.28.0.12,18.154.101.85,34610,443,,,115,1,2024-03-26 03:13:52.624643,0,expresscouk,6,101,2024-03-26 03:13:52.624643
172.28.0.12,18.154.101.85,34610,443,,,101,1,2024-03-26 03:13:52.624654,0,expresscouk,6,87,2024-03-26 03:13:52.624654
172.28.0.12,18.154.101.85,34610,443,,,130,1,2024-03-26 03:13:52.624682,0,expresscouk,6,116,2024-03-26 03:13:52.624682
